NOM_ENT,NOM_MUN,POB_TOT,ANALF,SBASC,OVSDE,OVSEE,OVSAE,VHAC,OVPT,PL.5000,PO2SM,IM_2020
México,Ayapango, 10 053,2.222521552,23.75046277,0.111347302,0.303674461,2.186456119,26.90081024,2.358538314,100,75.61601643,56.70653783
México,Calimaya, 68 489,2.843339141,21.13679702,0.303657088,0.212706656,0.597098132,16.41478729,2.056834353,52.67853232,69.50879488,58.34519169
México,Capulhuac, 36 921,2.397940419,23.75739436,0.255247509,0.149346947,0.909658674,22.54265785,2.553307076,13.26074592,66.56954649,58.7472604
México,Coacalco de Berriozábal, 293 444,0.735519853,14.18156313,0.019129342,0.025258731,0.082314085,6.586452007,0.330313713,0.067815324,55.23697161,60.90643054
México,Coatepec Harinas, 38 643,7.942140791,53.8049138,7.236347614,0.953787938,2.778425732,28.89655876,4.986652153,82.03038066,81.87675646,53.8236416
México,Cocotitlán, 15 107,1.803624846,20.05695413,0.225419346,0.523768481,7.597957966,24.16193962,4.198726453,31.88588072,69.10041464,57.68007976
México,Coyotepec, 40 885,3.285959077,25.43746663,0.188799529,0.21574973,1.934771947,23.45290184,3.536047082,8.421181362,67.71619178,58.41418957
México,Cuautitlán, 178 847,0.988348272,14.37446396,0.03004961,0.019831264,0.344121866,10.27386761,0.537436293,15.90074197,54.95196804,60.41230608
México,Chalco, 400 057,2.563551443,24.44860561,0.195855941,0.262484432,7.983908871,25.59874725,4.613004192,7.836883244,68.81123125,57.80120234
México,Chapa de Mota, 31 737,7.380271623,40.53834496,8.992601024,1.185733257,2.855335968,29.63815308,2.249145894,66.20348489,81.26200035,54.40711334
México,Chapultepec, 12 772,1.627832748,19.97871435,0.180448768,0.235367959,0.808096658,21.43069077,1.349442962,44.25305355,66.31522516,58.59002926
México,Chiautla, 30 045,1.949576853,24.40062321,0.237156791,0.136954271,3.533970205,22.5148468,1.830571887,64.02063571,71.11823647,57.62943759
México,Chicoloapan, 200 750,1.817186864,21.15579779,0.064928903,0.226246604,1.924412013,24.03042603,1.346214365,3.595516812,68.51184627,58.90188083
México,Chiconcuac, 27 692,1.633605601,22.36328334,0.206889042,0.137916016,3.095851631,26.68087959,1.575317604,6.586739853,74.43538999,58.38707044
México,Chimalhuacán, 705 193,3.128558398,30.49230825,0.040823584,0.14280086,1.804105749,34.01413345,3.886684488,0.280490589,72.69654333,57.76101952
México,Donato Guerra, 37 436,12.19789132,53.56057229,9.050658699,2.373194309,11.57951922,36.94826889,11.00154837,84.25579656,77.65659685,51.26812686
México,Ecatepec de Morelos,1 645 352,1.930363831,23.43196101,0.017060708,0.043732595,1.001560827,18.36402321,1.177335559,0.105083897,63.83346892,59.46971681
México,Ecatzingo, 10 827,5.360934183,28.08437251,1.433327168,0.619452663,2.237426036,38.81093216,6.832470414,23.39521566,78.11392106,56.20745857
México,Huehuetoca, 163 244,1.680859449,19.57082291,0.125278653,0.110526413,1.253292887,20.80747414,0.807512199,18.85214771,65.11606709,59.1152832
México,Hueypoxtla, 46 757,5.388695168,35.14860197,2.54235473,0.126368095,2.278909379,24.44386673,1.788429823,37.08749492,76.61471068,56.84982813
México,Huixquilucan, 284 965,1.847559375,19.6006246,0.176258259,0.083721748,2.473361499,17.34161949,1.110071213,19.22025512,64.34598818,59.15749489
México,Isidro Fabela, 11 929,4.464999429,31.5404819,2.337706021,0.403632694,0.706357215,23.93617058,3.077699294,100,72.27934876,56.24643151
México,Ixtapaluca, 542 211,2.003781455,22.03303122,0.090069762,0.164574049,2.211101371,21.08173752,3.207718208,3.849239503,67.77602496,58.8846711
México,Ixtapan de la Sal, 36 911,5.61550152,37.87316551,2.564660448,0.331801246,6.6686611,23.85274315,3.057505032,47.64162445,71.31147541,56.28519459
México,Ixtapan del Oro, 6 475,10.60571429,54.05955484,8.665430955,2.177942539,2.316960148,34.36569214,5.329008341,100,93.19261214,52.01077162
México,Ixtlahuaca, 160 139,7.153684247,34.72949812,6.329002754,0.661192279,5.715486579,24.25162315,3.535093772,55.52738558,81.08334153,55.16698426
México,Xalatlaco, 30 687,2.99051787,30.78956966,0.695510204,0.333061224,2.906122449,28.86379623,4.208979592,44.20764493,82.04589528,56.713057
México,Jaltenco, 28 217,1.328502415,23.02227575,0.071133874,0.049779548,0.120927586,13.66622829,2.130459525,0,66.34223442,59.69656255
México,Jilotepec, 87 671,4.668418612,33.08267891,6.572139817,1.725344438,8.222918172,23.43600082,1.517706577,79.59302392,74.44752591,55.04137999
México,Jilotzingo, 19 877,4.383039543,29.9380826,1.815156557,0.448520889,0.771441537,23.26181984,2.168103666,100,69.64198136,56.53752781
México,Jiquipilco, 76 826,7.223438289,40.15690533,6.021300726,0.935980498,2.154840896,25.578825,4.206697866,85.62335668,80.20656698,54.71646184
México,Jocotitlán, 69 264,4.425983662,29.21803589,4.66078403,1.034283234,2.428757414,22.05724525,1.711144862,51.93462693,78.89898637,56.42388597
México,Joquicingo, 15 428,5.178620881,33.85950337,1.107347577,0.54064617,2.260291819,29.10719299,5.810317874,67.30619653,88.15403212,55.57410858
México,Juchitepec, 27 116,4.610671432,30.92175885,0.398950907,0.520852573,2.220087917,31.25818253,6.017731806,6.815164479,79.56463368,57.00470016
México,Lerma, 170 327,2.737000634,21.49488604,0.463576159,0.241837254,0.815397351,17.87073135,1.488441955,48.38692632,44.79374631,59.26684643
México,Malinalco, 28 155,7.420442153,44.43287726,5.498306293,0.492066322,4.228917811,25.41914558,4.154038153,68.31468656,87.37262574,54.59679897
México,Melchor Ocampo, 61 220,2.236161549,24.16606918,0.137655272,0.10651896,0.499819737,24.3214817,2.745271577,18.62626593,67.36593989,58.60433642
México,Metepec, 242 307,1.330198537,13.82074061,0.117113948,0.089783692,0.477954108,9.738340378,0.702832024,7.76494282,57.1468049,60.40570369
México,Mexicaltzingo, 13 807,2.765021983,24.4479187,0.465556121,0.101840402,1.949516258,19.02735519,1.404760172,21.38770189,62.85862427,58.82870506
México,Morelos, 33 164,10.06423054,46.53120014,13.30511037,2.685050798,7.024068699,29.80733871,5.119288803,100,87.82016349,51.62512415
México,Naucalpan de Juárez, 834 434,2.032461707,21.73136175,0.047239665,0.053608604,0.526599843,20.60428238,0.816891317,5.058518708,61.29631583,59.47025121
México,Nezahualcóyotl,1 077 208,1.85652897,22.85628525,0.021866768,0.039429229,0.302004141,21.61583519,0.566012518,0.420717262,65.46717681,59.37447487
México,Nextlalpan, 57 082,1.799975275,22.92440739,0.201818118,0.157939071,1.962023095,28.80702591,2.173226135,24.46305315,66.29570747,58.31916294
México,Nicolás Romero, 430 601,2.81827645,26.72942383,0.535916415,0.09991662,4.332515057,21.05088425,1.958249478,11.29978797,63.21778375,58.56271319
México,Nopaltepec, 10 351,3.580695381,31.66839647,1.039743465,0.165192887,0.86483335,20.74616432,0.767661063,100,74.22797457,56.79482595
México,Ocoyoacac, 72 103,2.482158334,21.24149256,0.32546107,0.201668985,1.842888537,19.10190392,1.436757629,30.83505541,66.60486456,58.65623498
México,Ocuilan, 36 223,6.233019019,39.86918665,3.385380683,0.591405278,3.722536963,27.94988632,4.202493848,100,85.76016292,54.57794678
México,El Oro, 36 937,6.377889981,36.53476346,5.91170616,0.809860115,6.061680255,26.10773277,2.631363674,83.83734467,78.45731806,54.81236783
México,Otumba, 36 331,3.498983928,29.41698071,1.528774428,0.487846385,2.084692402,23.51797867,1.477720736,57.90371859,78.74501542,56.94869468
México,Otzoloapan, 4 891,14.48087432,50.42501518,5.193186539,0.041545492,0.560864146,20.47430801,1.204819277,100,85.02581756,53.9814109
México,Otzolotepec, 88 783,5.226089937,31.74426529,1.950795229,0.277878185,0.434890656,25.22725105,3.227045283,65.91915119,73.82610248,56.66412507
México,Ozumba, 30 785,2.878754171,27.22304385,0.342555135,0.368510305,9.007304983,28.04254723,7.784372554,39.64593146,86.66717662,56.04439196
México,Papalotla, 4 862,1.95545899,21.08058171,0.377121307,0.083804735,0,19.7368412,0.775193798,100,67.73749426,57.76953131
México,La Paz, 304 088,2.699493456,27.99095348,0.103428967,0.228569923,8.303441734,30.44542122,4.580793938,2.505853569,72.47070998,57.39743415
México,Polotitlán, 14 985,4.709318244,34.97850908,4.269271949,0.642398287,0.956905782,19.43612862,1.632762313,100,75.599022,55.98410084
México,Rayón, 15 972,2.81377899,22.04979536,0.11285974,0.26960938,0.620728572,20.19639015,1.862185717,40.27047333,73.11187715,58.22665146
México,San Antonio la Isla, 31 962,1.743611767,16.46358072,0.175306787,0.266090659,0.497746056,14.54737568,1.790970004,6.348163444,64.25562818,59.67840295
México,San Felipe del Progreso, 144 924,10.80504564,48.24109643,8.264342875,1.643331997,19.57486213,33.6843071,3.694925093,78.82338329,69.78883627,52.2180196
México,San Martín de las Pirámides, 29 182,2.851840116,25.12671806,0.649127627,0.264459404,1.827425117,21.79120064,2.94703579,51.05544514,72.5377979,57.67057651
México,San Mateo Atenco, 97 418,2.043419153,21.63327656,0.204199497,0.232044883,2.762881069,19.13733673,1.268016879,1.029583855,71.90118885,58.92115042
México,San Simón de Guerrero, 6 692,8.466522678,34.96760259,12.26174396,1.275701636,0.855470509,22.70333481,3.887137926,100,82.2737819,53.81418849
México,Santo Tomás, 9 729,8.171948357,41.83077453,3.67359539,0.349866228,3.86910887,25.87519073,1.944844618,100,75.29249828,54.92478346
México,Soyaniquilpan de Juárez, 14 323,3.579311007,30.90932532,8.399832003,1.301973961,5.270894582,21.31105995,0.7699846,60.16197724,79.48306595,55.66395376
México,Sultepec, 24 145,14.86997925,51.39578136,12.79405006,1.591944177,4.934609117,28.29149818,6.913116124,100,81.15759673,51.5980733
México,Tecámac, 547 503,1.176187323,15.64638184,0.025980917,0.04902158,0.917359016,13.79562473,0.911921952,2.02537703,61.66112812,60.07558824
México,Tejupilco, 79 282,10.4161258,40.02994649,7.583988654,0.648355684,10.51678507,26.9135685,5.574339298,60.94069272,72.91346838,53.99239626
México,Temamatla, 14 130,2.527895724,22.6672547,0.120635822,1.206358217,7.855520863,24.99327469,3.122338916,54.96107573,70.66301584,56.92082314
México,Temascalapa, 43 593,3.260835452,29.0399523,0.775051172,0.397874934,5.977323429,24.93724632,3.461281939,53.3090175,74.05973127,56.8251146
México,Temascalcingo, 66 414,9.327375055,42.09479393,7.751376631,0.69099742,2.46058686,24.14332008,2.418454482,60.46315536,84.26255094,54.65513829
México,Temascaltepec, 35 014,7.420435511,44.8027473,13.17468529,1.149623498,2.991895154,31.2253418,5.36299362,100,83.5166975,52.86927785
México,Temoaya, 105 766,6.195665483,40.64206633,2.816034251,0.654511011,0.844904996,27.60284424,4.872273317,70.07923151,78.40507779,55.58997171
México,Tenancingo, 104 677,4.795288839,30.93995098,1.830215045,0.40368753,3.835031538,25.50896263,2.430858806,74.50824919,75.53534071,56.26881799
México,Tenango del Aire, 11 359,2.894768063,24.12752171,0.203162265,0.379825104,1.333804434,26.93649673,1.801960958,43.42811867,75.50919026,57.59889581
México,Tenango del Valle, 90 518,5.06477664,33.7175502,1.212026343,0.557934636,1.667095274,25.15550041,5.455419639,29.16105084,82.4345683,56.66644974
México,Teoloyucan, 65 459,2.752331692,25.04638435,0.141390545,0.115182603,0.941946587,22.17588806,2.011772481,10.03376159,64.96259352,58.8499552
México,Teotihuacán, 58 507,2.499886678,23.31755777,0.356121698,0.143815916,3.477263389,19.65633202,1.600082231,37.85359017,69.16878144,58.22173209
México,Tepetlaoxtoc, 32 564,2.467954054,25.11453737,2.658670047,0.234952237,3.28314836,24.65638733,2.114897038,59.2310527,73.16244595,57.12460421
México,Tepetlixpa, 20 500,3.36996822,31.07273304,0.514075887,0.391676867,6.403916769,30.26857567,8.5875153,27.10243902,82.31368187,56.27564846
México,Tepotzotlán, 103 696,2.608031566,24.90418419,0.669452829,0.214768737,5.645902464,19.77721024,2.283237553,24.69622743,68.27088955,58.1161803
México,Tequixquiac, 39 489,2.503552338,29.79505502,1.017043725,0.309424774,3.167799533,17.7001133,0.991655888,15.98673048,66.00629831,58.54662555
México,Texcaltitlán, 18 482,6.993627491,41.12697522,8.271948491,1.265891854,6.171222786,30.06363869,3.208381077,100,83.74957236,53.5028845
México,Texcalyacac, 5 736,1.594099453,21.99476315,0.332749562,0.280210158,0.052539405,23.37482643,1.628721541,11.0181311,77.90102389,58.562498
México,Texcoco, 277 562,2.174250806,21.63698911,0.54226663,0.164808888,8.583495203,19.93740845,2.602869264,42.62651227,70.7119363,57.63261115
México,Tezoyuca, 47 044,2.331890332,27.91407311,0.072644916,0.100403751,30.33825509,26.62985229,4.091054825,5.875350735,70.8710276,55.81860048
México,Tianguistenco, 84 259,3.048330793,27.34464845,1.129768814,0.406731284,2.213157644,25.905056,4.213406293,43.90747576,80.69529415,56.98479135
México,Timilpan, 16 414,5.783013428,37.32359502,4.182926829,0.634146341,2.859756098,19.99107552,1.036585366,100,78.37691614,55.53600966
México,Tlalmanalco, 49 196,1.581708351,17.83733915,0.167247955,0.146851863,0.462991291,21.30251503,2.684125722,25.04471908,65.06330428,58.98599206
México,Tlalnepantla de Baz, 672 202,1.766571957,20.57979853,0.018124123,0.037741945,0.172001897,15.81803799,0.701719409,0.039422674,58.70213885,59.9888299
México,Tlatlaya, 31 762,14.21172478,47.89480734,9.642733264,0.772553842,7.97149434,26.32748604,7.548954687,100,81.80439727,52.14925565
México,Toluca, 910 608,2.629053341,20.3236927,0.47729253,0.252245147,2.064665081,14.63330078,1.454494579,11.51417514,63.7102916,59.24301569
México,Tonatico, 12 912,5.0124533,39.35242839,0.619025231,0.180222536,4.301833568,15.34138775,1.285568707,45.62422553,79.60954447,57.04302775
México,Tultepec, 157 645,1.78619393,19.4570713,0.033714798,0.062976699,0.138675963,16.37467957,1.275437179,4.298265089,64.10469162,59.67676047
México,Tultitlán, 516 341,1.656136631,21.06947619,0.021952959,0.035152866,0.351383585,13.81704235,0.951098049,1.724441793,60.84097859,59.94626686
México,Valle de Bravo, 61 590,6.008988764,34.5400247,1.714875356,0.653519835,1.994955285,22.93128014,3.595531385,51.98084105,68.97197006,56.76987633
México,Villa de Allende, 53 275,10.03530426,50.53879272,8.816901408,1.808450704,7.870422535,34.81600189,5.286384977,100,74.08207343,52.48661445
México,Villa del Carbón, 51 498,7.409556974,41.39897351,11.31810741,2.254657417,3.324499182,30.21197319,4.166504268,81.36238301,76.18974201,53.56654792
México,Villa Guerrero, 69 086,6.701767101,54.17785528,3.973577236,0.606852497,3.192508711,29.66479874,5.104529617,85.03893698,85.92378196,54.18243442
México,Villa Victoria, 108 196,11.05900088,55.24613312,20.0249815,1.7125569,16.55131574,34.57932281,5.593027452,100,67.72807683,50.38065851
México,Xonacatlán, 54 633,3.648920141,27.91846877,0.787069313,0.247679155,0.86045573,21.38489723,1.706234176,27.28570644,70.96585278,58.10075171
México,Zacazonapan, 5 109,10.0723589,46.33863965,1.726167124,0.411926246,1.628089447,20.65454483,0.745390349,100,70.174306,55.47909782
México,Zacualpan, 13 522,10.10497296,49.23834048,20.24959144,2.25820829,18.16223444,29.18309784,8.356856336,100,88.71540099,49.6522453
México,Zinacantepec, 203 872,3.773660759,26.28824552,0.865483134,0.337425126,2.109276482,19.64102364,2.491071648,24.52175875,65.04202549,58.28804024
México,Zumpahuacán, 18 833,9.861045318,45.43114609,8.618309261,0.807136788,5.442863212,33.83095551,8.49086661,100,95.94677271,52.16985507
México,Zumpango, 280 455,2.170159076,23.47102197,0.169227742,0.151317319,1.749697711,25.53437233,0.944297538,23.43869783,67.09022609,58.5018769
México,Cuautitlán Izcalli, 555 163,1.250930313,16.79672148,0.04680878,0.037765715,1.899319787,10.07456398,0.802910868,2.292840121,49.34438153,60.59201495
México,Valle de Chalco Solidaridad, 391 731,3.139473602,30.17008058,0.043041827,0.084017685,1.730034662,33.74840164,3.361499651,0.211880091,73.68834113,57.80112373
México,Luvianos, 28 822,14.22604929,49.65082412,11.04822749,1.465226902,16.42304087,26.20614052,6.95114753,69.80084658,85.71220082,51.40439339
México,San José del Rincón, 100 082,13.49995411,57.01697208,4.931295878,1.347080825,18.93951516,41.95560455,4.818289097,100,71.79756789,51.27291693
México,Tonanitla, 14 883,1.743919229,21.35327394,0.04040404,0.181781458,5.36026936,21.9660511,1.521988013,53.53759323,66.29484474,57.99256982
Michoacán de Ocampo,Acuitzio, 11 301,6.917238002,48.18849449,0.859471912,1.036682616,3.189792663,24.1273098,9.720007088,34.17396691,82.84414107,55.47992799
Michoacán de Ocampo,Aguililla, 14 754,14.96674058,62.65022136,1.924697949,1.993681994,1.637270747,21.95063591,6.010544815,42.3546157,71.91481616,54.3938892
Michoacán de Ocampo,Álvaro Obregón, 23 000,8.025937481,48.78004066,0.841068549,0.230967011,0.357345187,18.50319099,2.05255589,58.63913043,84.88264156,56.07502567
Michoacán de Ocampo,Angamacutiro, 14 943,8.744394619,60.92376682,2.901366926,0.32162959,1.159206647,15.9238739,1.051996784,66.24506458,85.82717746,55.33105454
Michoacán de Ocampo,Angangueo, 10 892,6.845513414,42.35496234,2.185892726,0.404114622,1.019470977,26.63146019,8.431300514,100,84.83956432,54.67673598
Michoacán de Ocampo,Apatzingán, 126 191,8.663728158,47.32044508,1.109462736,0.350938761,1.984399177,24.21283531,11.19398223,18.88328011,69.3725432,56.18302682
Michoacán de Ocampo,Aporo, 3 529,8.152610442,45.54216867,6.363636364,0.397727273,0.539772727,26.50056648,5.426136364,100,86.39937107,54.09861101
Michoacán de Ocampo,Aquila, 24 676,12.79558427,56.94866817,18.37628221,10.6648315,12.24668501,35.53431702,40.48295455,100,73.06761747,45.76187986
Michoacán de Ocampo,Ario, 36 268,7.944814462,48.67946961,0.586444749,0.284844592,2.206149292,23.35025406,9.450512613,50.10201831,66.11524676,56.07522981
Michoacán de Ocampo,Arteaga, 20 332,13.36719783,46.70183265,5.975621841,1.813497176,2.636012288,19.53220367,12.160555,45.67184733,69.65855064,54.26769755
Michoacán de Ocampo,Briseñas, 11 681,5.777035092,50,0.37732613,0.11148272,0.806105823,18.91200066,1.166580889,100,76.75365095,56.06226367
Michoacán de Ocampo,Buenavista, 45 538,12.60085729,62.38473172,1.167909045,0.376031321,1.594815192,26.76915741,10.29242612,50.57095173,73.67357251,54.53244944
Michoacán de Ocampo,Carácuaro, 9 176,15.55627952,54.89493403,4.633119042,1.961870982,2.560407892,27.55749321,13.16781202,100,83.36052202,52.04508541
Michoacán de Ocampo,Coahuayana, 17 022,10.10857672,55.26470836,0.966842636,0.557565692,1.263420132,24.95737457,6.417937007,65.4212196,65.92568554,55.45140289
Michoacán de Ocampo,Coalcomán de Vázquez Pallares, 19 633,9.697548084,54.86641221,2.800900476,3.009525803,0.580969329,20.40816307,8.781484003,29.67962105,74.58084683,55.01136792
Michoacán de Ocampo,Coeneo, 20 965,10.62346958,56.36430456,1.213221246,0.358200401,2.584065724,14.20108318,5.724114865,100,90.16164994,54.35576751
Michoacán de Ocampo,Contepec, 35 070,9.179467966,52.36667916,6.358991923,0.667865399,2.431715044,26.11981201,2.514484688,100,86.53156664,53.74294926
Michoacán de Ocampo,Copándaro, 9 484,7.81385909,51.81477223,0.59084195,0.34817472,3.513399451,18.62785912,4.779489344,100,85.45607398,54.87600122
Michoacán de Ocampo,Cotija, 20 198,11.60149609,58.11628698,0.831093859,0.472777944,2.020503633,17.83719826,2.319100229,30.31983365,62.15343203,56.46311911
Michoacán de Ocampo,Cuitzeo, 29 910,9.65125338,53.48839105,0.531861515,0.304398729,0.729218933,19.9347744,4.335173106,63.27983952,85.4047989,55.40563924
Michoacán de Ocampo,Charapan, 13 539,16.30558723,57.23172628,0.570454882,1.037190695,25.91495036,34.9609375,17.60260779,100,91.31602507,49.68037024
Michoacán de Ocampo,Charo, 25 138,6.336190831,53.90763081,0.97149083,0.617396041,2.669329944,19.4786644,4.657708371,76.89951468,82.55667506,55.41367573
Michoacán de Ocampo,Chavinda, 10 417,9.938287478,64.02674209,0.672688833,0.153757448,1.643282722,17.94787216,2.315971555,36.68042623,72.70805812,56.14984872
Michoacán de Ocampo,Cherán, 20 586,10.98109169,44.76158668,0.433680928,0.716304454,7.752655687,24.71933556,19.778774,18.19197513,79.71102662,54.48120766
Michoacán de Ocampo,Chilchota, 40 560,10.91335058,51.00496018,1.435702283,0.667193832,3.00978551,24.81068611,13.67825464,62.65532544,84.10351201,54.12653522
Michoacán de Ocampo,Chinicuila, 4 773,10.84704449,55.21023766,5.66078347,3.142488162,1.119242359,21.67300415,14.14119673,100,80.96446701,52.64365518
Michoacán de Ocampo,Chucándiro, 4 944,13.89751553,64.25983437,2.794653706,0.121506683,11.34062373,15.73187447,2.106115836,100,88.42688843,53.05720477
Michoacán de Ocampo,Churintzio, 5 233,6.011730205,56.98924731,0.91954023,0.344827586,1.417624521,10.72066689,0.440613027,100,77.01271186,56.08422731
Michoacán de Ocampo,Churumuco, 12 342,14.85809683,57.93781008,14.2296369,1.995420347,3.06673209,36.49634933,19.71704285,100,78.76001187,50.16172334
Michoacán de Ocampo,Ecuandureo, 11 850,11.30837099,64.68748577,1.77349886,0.168904653,0.456042564,10.63713455,0.776961405,100,81.6433086,55.01048921
Michoacán de Ocampo,Epitacio Huerta, 16 112,10.36471737,57.65374035,4.316950103,1.009157167,2.348470691,18.28260803,2.354700056,100,84.40366972,54.06607132
Michoacán de Ocampo,Erongarícuaro, 15 715,9.003357484,49.88254391,0.835672365,0.452921664,2.475121204,21.37055779,4.408012248,100,79.8103574,54.91056274
Michoacán de Ocampo,Gabriel Zamora, 21 466,11.28417455,48.69040545,1.459444289,0.402282721,2.84404528,20.50698662,5.945364393,42.65815709,77.19207357,55.51410062
Michoacán de Ocampo,Hidalgo, 125 712,7.206944833,47.01757201,1.834219102,0.584049784,4.454873589,23.79010201,6.3220131,34.18209877,81.01921743,55.67526621
Michoacán de Ocampo,La Huacana, 30 627,13.83772551,51.72647613,5.861130244,0.639574929,4.306471186,27.49013519,13.12206804,68.51470924,80.2780441,53.0432354
Michoacán de Ocampo,Huandacareo, 11 644,9.005821253,53.85844749,0.473892814,0.198173359,0.379114251,14.10105801,2.015503876,42.55410512,81.16710875,56.46672247
Michoacán de Ocampo,Huaniqueo, 7 945,10.4758863,61.9131268,3.185996726,0.163707342,1.007429795,15.1732378,3.576375771,100,89.81909971,54.27575319
Michoacán de Ocampo,Huetamo, 41 973,13.99556628,48.71332042,3.387640853,1.351706979,4.949997608,29.22355652,8.314192746,43.21111191,72.92784375,54.07290118
Michoacán de Ocampo,Huiramba, 9 015,7.195869635,48.32203937,0.965915399,0.310696849,0.843788165,24.60850143,2.309314977,100,74.53630934,55.53301929
Michoacán de Ocampo,Indaparapeo, 18 385,8.565812354,53.98457584,1.623801221,0.60483871,3.024193548,23.51293182,7.993243611,60.68534131,86.85139908,54.7044025
Michoacán de Ocampo,Irimbo, 16 043,7.660364022,52.22192773,2.925399202,0.692365269,4.916396306,22.68239784,5.925648703,100,85.53459119,54.12018318
Michoacán de Ocampo,Ixtlán, 14 302,10.06530926,66.42973778,0.545569,0.307756872,0.49660768,20.05570984,2.224242848,64.40357992,84.36324557,55.16075496
Michoacán de Ocampo,Jacona, 68 781,8.094739651,52.87895,0.114015085,0.220721511,0.685552242,19.55999756,1.796468456,10.57123333,72.91055001,57.20336742
Michoacán de Ocampo,Jiménez, 12 946,7.36449728,55.98689562,1.38352141,0.432833514,1.514917298,13.60060883,1.955479981,100,87.00899715,55.23644676
Michoacán de Ocampo,Jiquilpan, 36 158,6.413940466,45.97019736,1.157734386,0.224345658,1.420855837,15.58183575,1.465373961,31.7937939,67.44374074,57.50052632
Michoacán de Ocampo,Juárez, 14 936,9.771428571,52.57142857,1.789664187,0.301628795,4.135665929,22.82208633,4.061934446,100,86.09643892,54.23585806
Michoacán de Ocampo,Jungapeo, 19 834,8.332118385,52.32541187,1.91292876,0.370407956,2.181855084,26.8321743,5.155266897,74.73530302,84.08679928,54.78527846
Michoacán de Ocampo,Lagunillas, 5 745,8.932038835,57.02149792,1.288076588,0.278503046,0.46997389,22.18520927,2.73281114,100,83.35095137,54.82219014
Michoacán de Ocampo,Madero, 19 086,12.12430354,54.82758916,7.390752301,4.068352555,4.417521955,29.89890289,14.71272881,60.00733522,78.67468155,52.04896456
Michoacán de Ocampo,Maravatío, 89 311,8.193826943,48.11589298,4.709091521,0.87000449,3.158851857,23.49389648,3.429848099,49.71616038,81.23798654,55.14692923
Michoacán de Ocampo,Marcos Castellanos, 13 983,4.80092548,45.5445034,0.681883434,0.150732127,0.653172552,12.08423042,0.60292851,25.15197025,52.60311021,58.7527079
Michoacán de Ocampo,Lázaro Cárdenas, 196 003,5.214988533,29.97929969,0.609731019,0.250366296,1.610672699,20.46536827,3.901272657,11.10238109,55.67250474,58.52950417
Michoacán de Ocampo,Morelia, 849 053,2.800022885,23.97712406,0.28475226,0.142786319,2.887878046,11.06807995,2.314816466,8.963515823,61.10285003,59.35348238
Michoacán de Ocampo,Morelos, 7 983,10.79835391,57.14285714,2.634880803,0.376411543,1.028858218,14.47426319,2.797992472,100,86,54.60137361
Michoacán de Ocampo,Múgica, 45 732,10.35005687,49.49322861,2.221001757,0.45254833,3.014059754,27.55280876,8.070113781,29.30989242,70.66186557,55.48010764
Michoacán de Ocampo,Nahuatzen, 32 598,13.81316861,49.60161146,0.842428901,0.740968486,13.22982321,29.61379051,29.03612606,44.74507639,82.35464835,52.08803984
Michoacán de Ocampo,Nocupétaro, 8 196,16.31481481,52.81904762,11.84293062,3.450006273,7.740559528,30.06896591,10.86438339,100,76.58618754,50.57624234
Michoacán de Ocampo,Nuevo Parangaricutiro, 20 981,5.532351934,44.67369153,0.229808015,0.282472351,0.210657347,21.60049438,7.803897161,20.18969544,68.96508728,57.28274285
Michoacán de Ocampo,Nuevo Urecho, 9 027,9.655386526,52.17534777,3.396980462,0.643872114,0.810390764,22.51630211,7.038188277,100,80.3588907,54.29722527
Michoacán de Ocampo,Numarán, 9 437,7.511402509,54.73204105,1.336728199,0.159134309,0.222788033,17.49174881,1.326119245,100,83.03326213,55.44636117
Michoacán de Ocampo,Ocampo, 24 774,8.216880939,51.95950562,1.262748907,0.748745346,6.71847175,36.21685791,4.715072041,100,82.25372769,53.64309392
Michoacán de Ocampo,Pajacuarán, 21 028,11.07240437,59.07216246,1.784949307,0.352229997,1.061449855,21.94160843,2.622685516,47.74586266,79.62330932,55.3541657
Michoacán de Ocampo,Panindícuaro, 14 889,9.534507549,63.71813607,2.709425844,0.32271077,0.847115772,18.85618591,2.688714122,64.62489086,83.60970501,55.06229156
Michoacán de Ocampo,Parácuaro, 26 832,12.08335577,55.81282645,5.39092646,0.344659649,1.240025475,26.87421417,8.601506013,61.72107931,79.47160351,54.02061996
Michoacán de Ocampo,Paracho, 39 657,9.767640465,42.74310602,0.965913424,0.480414834,13.34231463,22.77196693,17.18054955,46.50376983,77.74918743,54.09635302
Michoacán de Ocampo,Pátzcuaro, 98 382,5.763581919,38.46842457,0.602027235,0.514967853,3.234526186,19.98519897,9.371896596,32.45207457,73.20052205,56.67797756
Michoacán de Ocampo,Penjamillo, 16 621,9.148868346,60.69153757,1.860437112,0.228791619,0.644229032,15.35114956,0.993377483,100,89.04628891,54.84597787
Michoacán de Ocampo,Peribán, 29 389,6.780319588,53.81514401,0.245910038,0.379111308,1.014378906,21.20363045,4.163393559,39.93671101,53.98648098,57.26748311
Michoacán de Ocampo,La Piedad, 106 490,5.026632422,40.06736454,0.133474697,0.172286488,0.916336924,14.40873337,0.563265615,18.26274768,70.67096269,58.23896163
Michoacán de Ocampo,Purépero, 15 503,5.453005927,52.5027526,0.232678387,0.161582213,0.723888314,14.58707333,2.507755946,10.849513,73.22508755,57.73246901
Michoacán de Ocampo,Puruándiro, 69 260,8.806308526,54.48351003,1.823338736,0.131685575,1.54115536,15.3471241,1.458670989,53.31648859,80.14961855,56.07265218
